plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.22539806365966797,"[419, 33, 25]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.21043682098388672,"[382, 329, 69]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.20345544815063477,"[43, 16, 10]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.23038387298583984,"[414, 381, 336]","[1, 2, 3]"
plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
512,0.2074446678161621,"[273, 170, 145]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.21642255783081055,"[136, 11, 3]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.19547724723815918,"[170, 52, 52]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.18351006507873535,"[207, 79, 34]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.18949317932128906,"[11, 10, 6]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.1874980926513672,"[310, 240, 210]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.23636913299560547,"[220, 209, 167]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.22240519523620605,"[16, 10, 5]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.19747090339660645,"[24, 4, 2]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.1874980926513672,"[463, 278, 107]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.18450570106506348,"[160, 89, 21]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.20343422889709473,"[230, 105, 15]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.19946742057800293,"[352, 40, 26]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.19547605514526367,"[18, 18, 13]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.19148707389831543,"[452, 325, 195]","[1, 2, 3]"
,plithos stoixeion katanomis,xronos katanomis,ipodianismata,vathoi
0,512,0.18849611282348633,"[332, 225, 179]","[1, 2, 3]"
0,512,0.23035812377929688,"[176, 14, 10]","[1, 2, 3]"
0,512,0.2234025001525879,"[272, 96, 30]","[1, 2, 3]"
0,512,0.19946718215942383,"[319, 309, 180]","[1, 2, 3]"
0,512,0.19547724723815918,"[323, 76, 16]","[1, 2, 3]"
0,512,0.32114219665527344,"[354, 106, 74]","[1, 2, 3]"
0,512,0.2134113311767578,"[462, 398, 109]","[1, 2, 3]"
0,512,0.19846868515014648,"[203, 100, 73]","[1, 2, 3]"
0,512,0.19248366355895996,"[353, 195, 101]","[1, 2, 3]"
0,512,0.19747281074523926,"[259, 152, 112]","[1, 2, 3]"
0,512,0.19547724723815918,"[308, 83, 41]","[1, 2, 3]"
0,512,0.21741986274719238,"[422, 187, 182]","[1, 2, 3]"
0,512,0.19248485565185547,"[248, 139, 131]","[1, 2, 3]"
0,512,0.19248557090759277,"[41, 4, 4]","[1, 2, 3]"
0,512,0.19248533248901367,"[4, 2, 507]","[1, 2, 3]"
0,512,0.1984696388244629,"[246, 176, 61]","[1, 2, 3]"
512,0.2184157371520996,"[400, 177, 63]","[1, 2, 3]"
512,0.21442651748657227,"[422, 212, 202]","[1, 2, 3]"
512,0.2124323844909668,"[208, 85, 13]","[1, 2, 3]"
512,0.19747304916381836,"[257, 10, 4]","[1, 2, 3]"
512,0.19747066497802734,"[95, 30, 30]","[1, 2, 3]"
512,0.003988504409790039,"[300, 2, 297]","[1, 2, 3]"
512,0.004985332489013672,"[68, 65, 61]","[1, 2, 3]"
512,0.00797724723815918,"[115, 50, 13]","[1, 2, 3]"
512,0.005983114242553711,"[14, 4, 4]","[1, 2, 3]"
512,0.005984306335449219,"[386, 65, 27]","[1, 2, 3]"
512,0.004005908966064453,"[318, 126, 54]","[1, 2, 3]"
512,0.006985902786254883,"[32, 19, 13]","[1, 2, 3]"
512,0.005984306335449219,"[368, 124, 42]","[1, 2, 3]"
512,0.0049860477447509766,"[211, 200, 56]","[1, 2, 3]"
512,0.005983829498291016,"[226, 111, 4]","[1, 2, 3]"
512,0.005983114242553711,"[189, 12, 10]","[1, 2, 3]"
512,0.008975505828857422,"[94, 86, 70]","[1, 2, 3]"
512,0.010969400405883789,"[11, 11, 9]","[1, 2, 3]"
512,0.008976221084594727,"[267, 135, 85]","[1, 2, 3]"
512,0.009943485260009766,"[457, 171, 19]","[1, 2, 3]"
1,470,0.004986763000488281
2,450,0.004986763000488281
3,185,0.004986763000488281
1,464,0.005013465881347656
2,464,0.005013465881347656
3,415,0.005013465881347656
1,337,0.005984306335449219
2,153,0.005984306335449219
3,148,0.005984306335449219
1,473,0.005982160568237305
2,146,0.005982160568237305
3,79,0.005982160568237305
1,162,0.004015207290649414
2,79,0.004015207290649414
3,72,0.004015207290649414
